FECHA,Symbol,rv5_ss,bv,rv10,bv_ss,rv5,rk_parzen,rk_th2,open_time,close_time,open_to_close,rsv_ss,rk_twoscale,rsv,close_price,rv10_ss,medrv,open_price,nobs,Retornos
2009-10-05,.N225,4.18E-05,3.20E-05,3.86E-05,3.20E-05,0.00418%,2.01E-05,5.21E-05,100100,160044,-0.006036841,2.87E-05,5.21E-05,2.87E-05,9674.49,3.86E-05,7.42E-06,9733.07,542,-0.005913542
2009-10-06,.N225,6.24E-05,5.29E-05,5.69E-05,5.29E-05,0.00624%,3.80E-05,5.70E-05,100100,160044,-0.005414646,3.79E-05,5.59E-05,3.79E-05,9691.8,5.69E-05,1.25E-05,9744.42,543,0.001787643
2009-10-07,.N225,4.89E-05,4.35E-05,5.70E-05,4.35E-05,0.00489%,2.45E-05,6.03E-05,100100,160042,0.005049668,2.47E-05,5.77E-05,2.47E-05,9799.6,5.70E-05,1.18E-05,9750.24,542,0.011061401
2009-10-08,.N225,6.18E-05,6.48E-05,6.18E-05,6.48E-05,0.00618%,5.41E-05,5.66E-05,100100,160043,0.002692672,2.93E-05,5.51E-05,2.93E-05,9832.47,6.18E-05,1.77E-05,9806.03,542,0.003348606
2009-10-09,.N225,6.59E-05,4.33E-05,7.21E-05,4.33E-05,0.00659%,6.17E-05,4.84E-05,100100,160038,0.012331636,2.84E-05,4.98E-05,2.84E-05,10016.39,7.21E-05,1.42E-05,9893.63,542,0.018532577
2009-10-13,.N225,3.39E-05,2.17E-05,3.21E-05,2.17E-05,0.00339%,2.85E-05,4.27E-05,100101,160039,0.000964087,1.50E-05,4.33E-05,1.50E-05,10076.56,3.21E-05,3.80E-06,10066.85,542,0.005989183
2009-10-14,.N225,5.46E-05,4.50E-05,5.66E-05,4.50E-05,0.00546%,4.22E-05,5.38E-05,100100,160037,-0.003552257,3.23E-05,5.46E-05,3.23E-05,10060.21,5.66E-05,1.30E-05,10096.01,542,-0.001623895
2009-10-15,.N225,5.82E-05,4.05E-05,7.83E-05,4.05E-05,0.00582%,4.73E-05,6.15E-05,100100,160013,0.004281199,1.91E-05,6.05E-05,1.91E-05,10238.65,7.83E-05,7.12E-06,10194.91,542,0.017581736
2009-10-16,.N225,3.51E-05,3.18E-05,2.82E-05,3.18E-05,0.00351%,1.29E-05,3.54E-05,100100,160039,-0.001835009,2.09E-05,3.55E-05,2.09E-05,10257.56,2.82E-05,1.02E-05,10276.4,543,0.00184522
2009-10-19,.N225,6.55E-05,5.60E-05,6.44E-05,5.60E-05,0.00655%,7.19E-05,6.48E-05,100100,160042,0.005588777,2.96E-05,6.14E-05,2.96E-05,10236.51,6.44E-05,1.86E-05,10179.46,542,-0.002054253
2009-10-20,.N225,3.43E-05,3.34E-05,1.69E-05,3.34E-05,0.00343%,1.29E-05,3.63E-05,100100,160037,0.000729696,1.66E-05,3.45E-05,1.66E-05,10336.84,1.69E-05,1.23E-05,10329.3,542,0.009753472
2009-10-21,.N225,2.48E-05,1.86E-05,2.80E-05,1.86E-05,0.00248%,1.74E-05,2.82E-05,100100,160042,0.003975612,8.75E-06,2.79E-05,8.75E-06,10333.39,2.80E-05,2.98E-06,10292.39,542,-0.000333813
2009-10-22,.N225,4.74E-05,3.74E-05,4.84E-05,3.74E-05,0.00474%,6.55E-05,4.97E-05,100100,160041,0.001567385,2.69E-05,4.90E-05,2.69E-05,10267.17,4.84E-05,1.07E-05,10251.09,542,-0.006428974
2009-10-23,.N225,3.17E-05,2.56E-05,4.70E-05,2.56E-05,0.00317%,2.66E-05,3.13E-05,100100,160040,-0.005078017,2.00E-05,3.09E-05,2.00E-05,10282.99,4.70E-05,4.96E-06,10335.34,542,0.001539648
2009-10-26,.N225,6.23E-05,4.76E-05,6.80E-05,4.76E-05,0.00623%,8.38E-05,6.32E-05,90100,150042,0.00879893,1.99E-05,6.06E-05,1.99E-05,10362.62,6.80E-05,1.42E-05,10271.84,542,0.007714027
2009-10-27,.N225,4.59E-05,5.62E-05,4.76E-05,5.62E-05,0.00459%,2.98E-05,4.53E-05,90101,150043,-0.006928236,2.38E-05,4.39E-05,2.38E-05,10212.46,4.76E-05,1.39E-05,10283.46,543,-0.014596557
2009-10-28,.N225,6.49E-05,3.52E-05,5.66E-05,3.52E-05,0.00649%,4.51E-05,5.31E-05,90100,150042,-0.010573135,4.50E-05,5.30E-05,4.50E-05,10075.05,5.66E-05,1.13E-05,10182.14,542,-0.013546473
2009-10-29,.N225,8.99E-05,6.64E-05,0.000104371,6.64E-05,0.00899%,0.000106981,9.28E-05,90100,150047,-0.005089593,5.86E-05,9.04E-05,5.86E-05,9891.1,0.000104371,1.62E-05,9941.57,543,-0.018426708
2009-10-30,.N225,4.19E-05,3.76E-05,3.56E-05,3.76E-05,0.00419%,1.38E-05,4.90E-05,90100,150100,0.002784213,1.91E-05,4.74E-05,1.91E-05,10034.74,3.56E-05,1.61E-05,10006.84,541,0.01441771
2009-11-02,.N225,0.000167697,0.000106173,0.000242128,0.000106173,0.01677%,0.000244972,0.000164927,90101,150036,-0.010232132,0.000138043,0.000161931,0.000138043,9802.95,0.000242128,2.35E-05,9903.77,543,-0.023369712
2009-11-04,.N225,3.31E-05,2.29E-05,2.41E-05,2.29E-05,0.00331%,1.28E-05,5.24E-05,90100,150038,0.006014408,1.22E-05,5.25E-05,1.22E-05,9844.31,2.41E-05,6.96E-06,9785.28,542,0.004210263
2009-11-05,.N225,6.83E-05,5.38E-05,7.34E-05,5.38E-05,0.00683%,7.24E-05,7.06E-05,90100,150037,-0.008817255,5.09E-05,6.79E-05,5.09E-05,9717.44,7.34E-05,1.51E-05,9803.5,542,-0.012971414
2009-11-06,.N225,3.34E-05,3.62E-05,3.41E-05,3.62E-05,0.00334%,2.83E-05,4.08E-05,90100,150041,-0.002385462,1.78E-05,3.95E-05,1.78E-05,9789.35,3.41E-05,1.24E-05,9812.73,543,0.007372851
2009-11-09,.N225,5.42E-05,5.19E-05,6.84E-05,5.19E-05,0.00542%,5.50E-05,6.24E-05,90100,150037,0.003201166,2.50E-05,5.78E-05,2.50E-05,9808.99,6.84E-05,1.22E-05,9777.64,543,0.002004252
2009-11-10,.N225,5.48E-05,4.27E-05,3.98E-05,4.27E-05,0.00548%,5.81E-05,4.86E-05,90100,150036,-0.003433561,2.78E-05,4.42E-05,2.78E-05,9870.73,3.98E-05,6.12E-06,9904.68,542,0.0062745
2009-11-11,.N225,4.70E-05,4.27E-05,5.44E-05,4.27E-05,0.00470%,4.13E-05,6.01E-05,90100,150040,-0.001872294,2.34E-05,5.37E-05,2.34E-05,9871.68,5.44E-05,1.24E-05,9890.18,542,9.62395E-05
2009-11-12,.N225,5.05E-05,5.16E-05,4.61E-05,5.16E-05,0.00505%,5.69E-05,5.14E-05,90101,150037,-0.011858636,3.42E-05,4.96E-05,3.42E-05,9804.49,4.61E-05,1.47E-05,9921.45,542,-0.006829608
2009-11-13,.N225,7.16E-05,6.82E-05,7.06E-05,6.82E-05,0.00716%,3.92E-05,8.27E-05,90100,150037,-0.002339051,3.12E-05,8.04E-05,3.12E-05,9770.31,7.06E-05,8.57E-06,9793.19,543,-0.003492249
2009-11-16,.N225,4.24E-05,3.44E-05,4.64E-05,3.44E-05,0.00424%,4.91E-05,4.62E-05,90100,150037,0.000719273,1.96E-05,4.39E-05,1.96E-05,9791.18,4.64E-05,1.67E-05,9784.14,542,0.002133785
2009-11-17,.N225,5.92E-05,5.09E-05,5.55E-05,5.09E-05,0.00592%,4.72E-05,5.39E-05,90100,150044,-0.010698044,3.98E-05,5.56E-05,3.98E-05,9729.93,5.55E-05,7.46E-06,9834.58,542,-0.006275279
2009-11-18,.N225,7.84E-05,6.72E-05,7.16E-05,6.72E-05,0.00784%,9.44E-05,8.92E-05,90100,150037,-0.0047866,4.02E-05,8.80E-05,4.02E-05,9676.8,7.16E-05,1.43E-05,9723.23,543,-0.005475434
2009-11-19,.N225,0.000145685,8.97E-05,0.000163078,8.97E-05,0.01457%,0.000131733,0.000152433,90100,150041,-0.014800702,0.00010384,0.000145873,0.00010384,9549.47,0.000163078,2.02E-05,9691.86,542,-0.013245613
2009-11-20,.N225,8.51E-05,6.82E-05,8.27E-05,6.82E-05,0.00851%,4.97E-05,7.06E-05,90100,150042,0.003952977,4.50E-05,6.94E-05,4.50E-05,9497.68,8.27E-05,1.88E-05,9460.21,542,-0.005438097
2009-11-24,.N225,7.51E-05,6.47E-05,9.53E-05,6.47E-05,0.00751%,4.20E-05,7.59E-05,90100,150039,-0.011571263,4.57E-05,7.44E-05,4.57E-05,9401.58,9.53E-05,1.54E-05,9511,542,-0.010169798
2009-11-25,.N225,0.000119074,0.000140333,9.29E-05,0.000140333,0.01191%,3.14E-05,9.57E-05,90100,150037,0.006347393,5.64E-05,9.48E-05,5.64E-05,9441.64,9.29E-05,2.30E-05,9381.9,542,0.004251934
2009-11-26,.N225,0.000125548,9.22E-05,8.56E-05,9.22E-05,0.01255%,7.92E-05,0.000120133,90100,150041,0.003035539,6.93E-05,0.000116236,6.93E-05,9383.24,8.56E-05,2.45E-05,9354.8,544,-0.006204575
2009-11-27,.N225,0.00014309,0.000112353,0.000164225,0.000112353,0.01431%,0.000162914,0.000144857,90100,150015,-0.019160048,0.00010841,0.000144045,0.00010841,9081.52,0.000164225,3.49E-05,9257.2,542,-0.03268354
2009-11-30,.N225,0.000107311,9.63E-05,6.98E-05,9.63E-05,0.01073%,0.000127031,0.000108399,90100,150043,0.016874677,3.55E-05,0.000105954,3.55E-05,9345.55,6.98E-05,2.95E-05,9189.17,542,0.028658715
2009-12-01,.N225,0.000347821,0.000180129,0.000330283,0.000180129,0.03478%,0.000663948,0.000372453,90100,150041,0.030805416,5.28E-05,0.000369188,5.28E-05,9572.2,0.000330283,3.50E-05,9281.82,542,0.02396277
2009-12-02,.N225,0.000154532,0.000127237,0.00018688,0.000127237,0.01545%,9.79E-05,0.000134282,90100,150041,0.005965344,5.18E-05,0.000136325,5.18E-05,9608.94,0.00018688,2.70E-05,9551.79,542,0.003830851
2009-12-03,.N225,0.000157771,9.35E-05,0.000181318,9.35E-05,0.01578%,0.000144189,0.000156518,90100,150041,0.027500261,3.18E-05,0.000153121,3.18E-05,9977.67,0.000181318,1.56E-05,9707.02,542,0.037655681
2009-12-04,.N225,0.000114205,9.33E-05,0.000105345,9.33E-05,0.01142%,0.000103199,0.000125772,90100,150041,0.000334301,7.79E-05,0.000118259,7.79E-05,10022.59,0.000105345,3.29E-05,10019.24,542,0.004491949
2009-12-07,.N225,6.58E-05,4.44E-05,6.61E-05,4.44E-05,0.00658%,7.79E-05,7.93E-05,90100,150013,0.003517332,3.65E-05,8.04E-05,3.65E-05,10167.6,6.61E-05,7.67E-06,10131.9,544,0.014364649
2009-12-08,.N225,6.74E-05,5.48E-05,6.32E-05,5.48E-05,0.00674%,2.30E-05,7.03E-05,90100,150037,0.005999935,1.92E-05,6.93E-05,1.92E-05,10140.47,6.32E-05,7.63E-06,10079.81,542,-0.002671846
2009-12-09,.N225,6.88E-05,6.49E-05,6.41E-05,6.49E-05,0.00688%,2.38E-05,5.64E-05,90100,150039,-0.004410175,4.11E-05,5.64E-05,4.11E-05,10004.72,6.41E-05,8.07E-06,10048.94,542,-0.013477367
2009-12-10,.N225,9.55E-05,9.95E-05,8.62E-05,9.95E-05,0.00955%,0.000179604,9.04E-05,90100,150043,-0.010211484,6.46E-05,8.55E-05,6.46E-05,9862.82,8.62E-05,4.57E-05,9964.05,542,-0.01428485
2009-12-11,.N225,0.000107338,0.000100995,7.70E-05,0.000100995,0.01073%,9.99E-05,0.000113498,90100,150013,0.01493808,3.00E-05,0.000113713,3.00E-05,10107.87,7.70E-05,2.59E-05,9958,542,0.024542197
2009-12-14,.N225,0.000110554,9.63E-05,0.000112707,9.63E-05,0.01106%,7.87E-05,0.000127164,90100,150043,-0.002068971,6.16E-05,0.000125237,6.16E-05,10105.68,0.000112707,2.83E-05,10126.61,542,-0.000216686
2009-12-15,.N225,3.10E-05,2.91E-05,2.17E-05,2.91E-05,0.00310%,1.63E-05,3.96E-05,90100,150040,0.002982582,1.34E-05,4.20E-05,1.34E-05,10083.48,2.17E-05,1.19E-05,10053.45,542,-0.002199201
2009-12-16,.N225,7.00E-05,5.22E-05,7.28E-05,5.22E-05,0.00700%,4.55E-05,5.81E-05,90100,150015,-0.000188635,3.93E-05,5.77E-05,3.93E-05,10177.41,7.28E-05,1.74E-05,10179.33,542,0.009272117
2009-12-17,.N225,3.88E-05,3.63E-05,4.12E-05,3.63E-05,0.00388%,4.83E-05,3.70E-05,90100,150038,-0.003547489,1.95E-05,3.68E-05,1.95E-05,10163.8,4.12E-05,1.08E-05,10199.92,542,-0.00133817
2009-12-18,.N225,6.86E-05,5.97E-05,5.97E-05,5.97E-05,0.00686%,9.74E-05,7.24E-05,90100,150017,0.003101813,3.78E-05,7.05E-05,3.78E-05,10142.05,5.97E-05,1.36E-05,10110.64,542,-0.002142241
2009-12-21,.N225,2.13E-05,2.01E-05,2.68E-05,2.01E-05,0.00213%,3.89E-06,1.90E-05,90100,150042,-0.001299302,1.20E-05,1.84E-05,1.20E-05,10183.47,2.68E-05,4.36E-06,10196.71,543,0.00407567
2009-12-22,.N225,2.95E-05,2.40E-05,3.11E-05,2.40E-05,0.00295%,5.09E-05,2.84E-05,90100,150016,0.011828171,6.82E-06,2.78E-05,6.82E-06,10378.03,3.11E-05,4.02E-06,10256,542,0.018925254
2009-12-24,.N225,4.91E-05,4.14E-05,7.69E-05,4.14E-05,0.00491%,5.26E-05,4.36E-05,90100,150042,0.011794723,6.06E-06,4.38E-05,6.06E-06,10536.92,7.69E-05,6.69E-06,10413.37,542,0.015194209
2009-12-25,.N225,3.72E-05,3.18E-05,5.07E-05,3.18E-05,0.00372%,3.28E-05,2.94E-05,90100,150041,-0.004967294,2.75E-05,2.90E-05,2.75E-05,10494.71,5.07E-05,2.57E-06,10546.97,543,-0.00401396
2009-12-28,.N225,5.47E-05,3.41E-05,4.67E-05,3.41E-05,0.00547%,7.84E-05,5.88E-05,90100,150041,0.010627798,6.57E-06,5.45E-05,6.57E-06,10634.23,4.67E-05,4.09E-06,10521.81,542,0.013206723
2009-12-29,.N225,2.54E-05,2.50E-05,1.90E-05,2.50E-05,0.00254%,1.56E-05,6.35E-05,90100,150039,0.002466835,1.12E-05,6.40E-05,1.12E-05,10638.06,1.90E-05,8.09E-06,10611.85,542,0.000360093
2009-12-30,.N225,5.95E-05,5.13E-05,7.55E-05,5.13E-05,0.00595%,0.000114967,4.78E-05,90100,150041,-0.015157002,4.20E-05,4.39E-05,4.20E-05,10546.44,7.55E-05,1.45E-05,10707.51,542,-0.008649774
2010-01-04,.N225,2.69E-05,2.78E-05,4.31E-05,2.78E-05,0.00269%,3.71E-05,2.37E-05,90015,150002,0.004274811,1.10E-05,2.29E-05,1.10E-05,10654.79,4.31E-05,6.36E-06,10609.34,2156,0.010221194
2010-01-05,.N225,6.20E-05,5.72E-05,5.58E-05,5.72E-05,0.00620%,5.93E-05,4.87E-05,90015,150001,-0.003514748,2.84E-05,4.82E-05,2.84E-05,10681.83,5.58E-05,1.31E-05,10719.44,2157,0.002534611
2010-01-06,.N225,4.50E-05,4.45E-05,5.06E-05,4.45E-05,0.00450%,5.23E-05,4.31E-05,90015,150002,0.002042816,2.07E-05,4.22E-05,2.07E-05,10731.45,5.06E-05,1.41E-05,10709.55,2156,0.004634515
2010-01-07,.N225,3.52E-05,2.88E-05,4.07E-05,2.88E-05,0.00352%,4.10E-05,3.90E-05,90015,150001,-0.005702856,2.08E-05,3.87E-05,2.08E-05,10681.66,4.07E-05,3.62E-06,10742.75,2156,-0.00465043
2010-01-08,.N225,7.95E-05,6.26E-05,0.000101939,6.26E-05,0.00795%,0.00012174,5.87E-05,90015,150002,0.005108262,3.71E-05,5.63E-05,3.71E-05,10798.32,0.000101939,1.73E-05,10743.3,2156,0.010862314
2010-01-12,.N225,4.97E-05,4.92E-05,7.13E-05,4.92E-05,0.00497%,4.88E-05,5.00E-05,90015,150000,0.010583194,1.97E-05,4.86E-05,1.97E-05,10884.94,7.13E-05,1.26E-05,10770.35,2154,0.007989616
2010-01-13,.N225,6.17E-05,5.37E-05,6.71E-05,5.37E-05,0.00617%,7.47E-05,6.35E-05,90015,150003,-0.005615302,4.23E-05,6.31E-05,4.23E-05,10735.03,6.71E-05,1.70E-05,10795.48,2156,-0.013867957
2010-01-14,.N225,4.21E-05,3.08E-05,3.84E-05,3.08E-05,0.00421%,3.40E-05,4.36E-05,90015,150002,0.011953614,1.03E-05,4.26E-05,1.03E-05,10907.68,3.84E-05,7.04E-06,10778.07,2156,0.015954902
2010-01-15,.N225,6.33E-05,6.01E-05,6.79E-05,6.01E-05,0.00633%,4.72E-05,5.45E-05,90015,150004,0.005907912,2.89E-05,5.33E-05,2.89E-05,10982.1,6.79E-05,9.59E-06,10917.41,2156,0.006799546
2010-01-18,.N225,6.64E-05,4.16E-05,5.63E-05,4.16E-05,0.00664%,5.91E-05,5.76E-05,90015,150001,-0.002992272,3.67E-05,5.76E-05,3.67E-05,10855.08,5.63E-05,1.26E-05,10887.61,2156,-0.011633501
2010-01-19,.N225,5.15E-05,3.54E-05,4.05E-05,3.54E-05,0.00515%,4.24E-05,4.23E-05,90015,150002,-0.009424189,4.13E-05,4.15E-05,4.13E-05,10764.9,4.05E-05,9.21E-06,10866.83,2156,-0.008342332
2010-01-20,.N225,4.93E-05,4.76E-05,4.88E-05,4.76E-05,0.00493%,3.44E-05,3.59E-05,90015,150001,-0.009029179,3.16E-05,3.54E-05,3.16E-05,10737.52,4.88E-05,1.44E-05,10834.91,2156,-0.002546691
2010-01-21,.N225,6.66E-05,6.21E-05,6.65E-05,6.21E-05,0.00666%,7.96E-05,7.70E-05,90015,150002,0.015169111,1.68E-05,7.60E-05,1.68E-05,10868.41,6.65E-05,1.61E-05,10704.79,2156,0.012116266
2010-01-22,.N225,0.000156085,0.000100519,0.000127938,0.000100519,0.01561%,0.000181133,0.000121987,90015,150001,-0.014032548,0.000116958,0.000125192,0.000116958,10590.55,0.000127938,3.67E-05,10740.21,2159,-0.025898322
2010-01-25,.N225,7.66E-05,6.33E-05,6.72E-05,6.33E-05,0.00766%,5.78E-05,8.64E-05,90015,150001,0.003275693,2.79E-05,8.66E-05,2.79E-05,10512.69,6.72E-05,2.50E-05,10478.31,2156,-0.007378995
2010-01-26,.N225,0.000185448,8.33E-05,0.000148671,8.33E-05,0.01854%,0.000212388,0.00013873,90015,150002,-0.017365543,0.00016197,0.000139117,0.00016197,10325.28,0.000148671,1.74E-05,10506.15,2156,-0.017987842
2010-01-27,.N225,7.00E-05,6.42E-05,7.44E-05,6.42E-05,0.00700%,3.68E-05,7.68E-05,90015,150002,-0.008932797,4.80E-05,7.47E-05,4.80E-05,10252.08,7.44E-05,2.38E-05,10344.07,2156,-0.007114645
2010-01-28,.N225,0.000108121,4.54E-05,0.000111757,4.54E-05,0.01081%,0.000102923,0.000117613,90015,150001,0.010090792,2.01E-05,0.00011569,2.01E-05,10414.29,0.000111757,7.92E-06,10309.73,2156,0.01569829
2010-01-29,.N225,0.000106287,7.68E-05,8.90E-05,7.68E-05,0.01063%,0.00011717,9.68E-05,90015,150001,-0.010729598,4.80E-05,9.53E-05,4.80E-05,10198.04,8.90E-05,2.90E-05,10308.05,2156,-0.020983357
2010-02-01,.N225,0.000118577,0.000121682,6.87E-05,0.000121682,0.01186%,5.50E-05,0.000115245,90015,150001,-0.000718995,7.53E-05,0.000113423,7.53E-05,10205.02,6.87E-05,6.54E-05,10212.36,2157,0.000684211
2010-02-02,.N225,5.36E-05,4.69E-05,5.63E-05,4.69E-05,0.00536%,6.41E-05,6.65E-05,90015,150001,0.005812781,2.79E-05,6.51E-05,2.79E-05,10371.09,5.63E-05,1.56E-05,10310.98,2156,0.016142372
2010-02-03,.N225,6.30E-05,5.49E-05,4.97E-05,5.49E-05,0.00630%,3.01E-05,5.38E-05,90015,150002,-0.002283938,3.13E-05,5.28E-05,3.13E-05,10404.33,4.97E-05,2.35E-05,10428.12,2157,0.003199938
2010-02-04,.N225,6.17E-05,5.40E-05,6.85E-05,5.40E-05,0.00617%,6.53E-05,4.20E-05,90015,150002,-0.00755541,3.65E-05,4.08E-05,3.65E-05,10355.98,6.85E-05,1.32E-05,10434.52,2156,-0.004657935
2010-02-05,.N225,0.000136143,6.37E-05,0.000139533,6.37E-05,0.01361%,8.72E-05,0.000128131,90015,150001,-0.010410872,0.000106921,0.000127387,0.000106921,10057.09,0.000139533,1.48E-05,10162.34,2156,-0.029286272
2010-02-08,.N225,0.00012448,9.97E-05,9.46E-05,9.97E-05,0.01245%,5.04E-05,0.000105896,90015,150001,-0.005576365,6.79E-05,0.000104495,6.79E-05,9951.82,9.46E-05,2.07E-05,10007.47,2156,-0.010522409
2010-02-09,.N225,7.04E-05,7.24E-05,7.00E-05,7.24E-05,0.00704%,7.40E-05,8.50E-05,90015,150002,0.005683144,3.18E-05,8.36E-05,3.18E-05,9932.9,7.00E-05,2.51E-05,9876.61,2156,-0.001902969
2010-02-10,.N225,4.62E-05,2.96E-05,4.89E-05,2.96E-05,0.00462%,2.60E-05,5.60E-05,90015,150001,-0.006030561,3.11E-05,5.46E-05,3.11E-05,9963.99,4.89E-05,8.50E-06,10024.26,2156,0.003125114
2010-02-12,.N225,3.92E-05,3.81E-05,2.87E-05,3.81E-05,0.00392%,3.64E-05,4.09E-05,90015,150001,0.000677982,2.29E-05,4.06E-05,2.29E-05,10092.19,2.87E-05,5.26E-06,10085.35,2156,0.012784264
2010-02-15,.N225,3.29E-05,3.40E-05,3.08E-05,3.40E-05,0.00329%,2.15E-05,3.10E-05,90015,150002,-0.00840535,1.95E-05,3.09E-05,1.95E-05,10013.3,3.08E-05,6.66E-06,10097.82,2156,-0.007847648
2010-02-16,.N225,1.54E-05,1.46E-05,9.91E-06,1.46E-05,0.00154%,6.51E-06,1.51E-05,90015,150001,-0.001023967,9.33E-06,1.48E-05,9.33E-06,10034.25,9.91E-06,1.83E-06,10044.53,2157,0.002090032
2010-02-17,.N225,3.97E-05,2.78E-05,3.54E-05,2.78E-05,0.00397%,5.33E-05,3.42E-05,90015,150002,0.014179063,6.45E-06,3.42E-05,6.45E-06,10306.83,3.54E-05,5.56E-06,10161.72,2157,0.026802541
