VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
813.93,COP,1994-08-18,18/08/1994
813.88,COP,1994-08-19,19/08/1994
813.76,COP,1994-08-20,22/08/1994
815.2,COP,1994-08-23,23/08/1994
816.58,COP,1994-08-24,24/08/1994
816.77,COP,1994-08-25,25/08/1994
817.4,COP,1994-08-26,26/08/1994
816.29,COP,1994-08-27,29/08/1994
816.18,COP,1994-08-30,30/08/1994
816.3,COP,1994-08-31,31/08/1994
817.81,COP,1994-09-02,9/2/1994
818.02,COP,1994-09-03,9/3/1994
828.92,COP,1994-09-04,11/4/1994
838.03,COP,1994-09-06,9/6/1994
822.34,COP,1994-09-07,11/7/1994
812.39,COP,1994-09-08,9/8/1994
820.02,COP,1994-09-09,9/9/1994
829.09,COP,1994-09-11,9/11/1994
821.62,COP,1994-09-13,13/09/1994
824.34,COP,1994-09-14,14/09/1994
827.86,COP,1994-09-15,15/09/1994
833.1,COP,1994-09-16,16/09/1994
837.21,COP,1994-09-17,19/09/1994
838.63,COP,1994-09-20,20/09/1994
841.82,COP,1994-09-21,21/09/1994
842.7,COP,1994-09-22,22/09/1994
841.53,COP,1994-09-23,23/09/1994
839.46,COP,1994-09-24,26/09/1994
840.23,COP,1994-09-27,27/09/1994
841.51,COP,1994-09-28,28/09/1994
841.32,COP,1994-09-29,29/09/1994
842,COP,1994-09-30,30/09/1994
817.88,COP,1994-10-02,10/2/1994
818.37,COP,1994-10-03,10/3/1994
841.27,COP,1994-10-05,10/5/1994
834.96,COP,1994-10-06,10/6/1994
813.64,COP,1994-10-08,10/8/1994
820.26,COP,1994-10-09,12/9/1994
826.84,COP,1994-10-11,10/11/1994
831.49,COP,1994-10-12,12/12/1994
836.4,COP,1994-10-13,13/10/1994
836.01,COP,1994-10-14,14/10/1994
834.83,COP,1994-10-15,18/10/1994
835.33,COP,1994-10-19,19/10/1994
836.72,COP,1994-10-20,20/10/1994
838.32,COP,1994-10-21,21/10/1994
841.41,COP,1994-10-22,24/10/1994
842.6,COP,1994-10-25,25/10/1994
843.48,COP,1994-10-26,26/10/1994
841.32,COP,1994-10-27,27/10/1994
840.05,COP,1994-10-28,28/10/1994
838.55,COP,1994-10-29,31/10/1994
817.88,COP,1994-11-02,11/2/1994
818.46,COP,1994-11-03,11/3/1994
841.33,COP,1994-11-05,11/5/1994
833.19,COP,1994-11-06,14/06/1994
815.4,COP,1994-11-08,11/8/1994
835.59,COP,1994-11-10,11/10/1994
825.17,COP,1994-11-11,11/11/1994
826.45,COP,1994-11-16,16/11/1994
828.74,COP,1994-11-17,17/11/1994
830.49,COP,1994-11-18,18/11/1994
828.46,COP,1994-11-19,21/11/1994
829.08,COP,1994-11-22,22/11/1994
830.74,COP,1994-11-23,23/11/1994
828.67,COP,1994-11-24,24/11/1994
828.76,COP,1994-11-25,25/11/1994
828.42,COP,1994-11-26,28/11/1994
828.66,COP,1994-11-29,29/11/1994
829.03,COP,1994-11-30,30/11/1994
818.5,COP,1994-12-01,12/1/1994
817.78,COP,1994-12-02,14/02/1994
818.62,COP,1994-12-03,14/03/1994
829.32,COP,1994-12-04,12/4/1994
841.92,COP,1994-12-05,12/5/1994
822.14,COP,1994-12-07,12/7/1994
815.84,COP,1994-12-08,12/8/1994
835.38,COP,1994-12-10,12/10/1994
825.87,COP,1994-12-11,15/11/1994
831.91,COP,1994-12-13,13/12/1994
824.68,COP,1994-12-14,14/12/1994
825,COP,1994-12-15,15/12/1994
827.6,COP,1994-12-16,16/12/1994
829.72,COP,1994-12-17,19/12/1994
831.06,COP,1994-12-20,20/12/1994
830.16,COP,1994-12-21,21/12/1994
827.95,COP,1994-12-22,22/12/1994
827.7,COP,1994-12-23,23/12/1994
826.47,COP,1994-12-24,26/12/1994
827.33,COP,1994-12-27,27/12/1994
829.95,COP,1994-12-28,28/12/1994
831.6,COP,1994-12-29,29/12/1994
831.27,COP,1994-12-30,30/12/1994
831.27,COP,1994-12-31,2/1/1995
857.16,COP,1995-01-02,1/2/1995
857.85,COP,1995-01-03,1/3/1995
878.18,COP,1995-01-04,3/4/1995
876.62,COP,1995-01-06,1/6/1995
880.49,COP,1995-01-07,3/7/1995
898.35,COP,1995-01-08,1/8/1995
949.35,COP,1995-01-09,1/9/1995
996.76,COP,1995-01-11,1/11/1995
998.15,COP,1995-01-12,1/12/1995
841.52,COP,1995-01-13,13/01/1995
843.7,COP,1995-01-14,16/01/1995
846.61,COP,1995-01-17,17/01/1995
847.61,COP,1995-01-18,18/01/1995
850.26,COP,1995-01-19,19/01/1995
852.68,COP,1995-01-20,20/01/1995
855.54,COP,1995-01-21,23/01/1995
855.49,COP,1995-01-24,24/01/1995
856.65,COP,1995-01-25,25/01/1995
857.56,COP,1995-01-26,26/01/1995
859.3,COP,1995-01-27,27/01/1995
857.83,COP,1995-01-28,30/01/1995
856.41,COP,1995-01-31,31/01/1995
855.76,COP,1995-02-02,2/2/1995
858.87,COP,1995-02-03,2/3/1995
877.9,COP,1995-02-05,2/5/1995
877.22,COP,1995-02-06,2/6/1995
900.78,COP,1995-02-08,2/8/1995
948.23,COP,1995-02-09,4/9/1995
996.96,COP,1995-02-11,2/11/1995
997.87,COP,1995-02-12,4/12/1995
846.2,COP,1995-02-14,14/02/1995
848.15,COP,1995-02-15,15/02/1995
848.52,COP,1995-02-16,16/02/1995
848.9,COP,1995-02-17,17/02/1995
849.41,COP,1995-02-18,20/02/1995
851.88,COP,1995-02-21,21/02/1995
853.63,COP,1995-02-22,22/02/1995
855.32,COP,1995-02-23,23/02/1995
855.48,COP,1995-02-24,24/02/1995
854.71,COP,1995-02-25,27/02/1995
856.99,COP,1995-02-28,28/02/1995
833.18,COP,1995-03-01,3/1/1995
852.22,COP,1995-03-02,3/2/1995
861.33,COP,1995-03-03,3/3/1995
880.63,COP,1995-03-05,3/5/1995
875.99,COP,1995-03-06,5/6/1995
905.53,COP,1995-03-08,3/8/1995
971.22,COP,1995-03-10,3/10/1995
998.18,COP,1995-03-11,3/11/1995
865.92,COP,1995-03-14,14/03/1995
866.96,COP,1995-03-15,15/03/1995
866.4,COP,1995-03-16,16/03/1995
865.63,COP,1995-03-17,17/03/1995
863.77,COP,1995-03-18,20/03/1995
863.77,COP,1995-03-21,21/03/1995
865.89,COP,1995-03-22,22/03/1995
867.81,COP,1995-03-23,23/03/1995
868.95,COP,1995-03-24,24/03/1995
869.22,COP,1995-03-25,27/03/1995
870.14,COP,1995-03-28,28/03/1995
872.57,COP,1995-03-29,29/03/1995
876.21,COP,1995-03-30,30/03/1995
880.23,COP,1995-03-31,31/03/1995
835.38,COP,1995-04-01,4/1/1995
848.82,COP,1995-04-02,6/2/1995
859.65,COP,1995-04-03,6/3/1995
876,COP,1995-04-04,4/4/1995
882.97,COP,1995-04-05,4/5/1995
880.49,COP,1995-04-07,4/7/1995
917.53,COP,1995-04-08,4/8/1995
976.76,COP,1995-04-10,4/10/1995
998.49,COP,1995-04-11,6/11/1995
866.25,COP,1995-04-13,13/04/1995
866.25,COP,1995-04-14,14/04/1995
866.25,COP,1995-04-15,17/04/1995
871.87,COP,1995-04-18,18/04/1995
874.37,COP,1995-04-19,19/04/1995
874.35,COP,1995-04-20,20/04/1995
877.38,COP,1995-04-21,21/04/1995
876.55,COP,1995-04-22,24/04/1995
878.2,COP,1995-04-25,25/04/1995
876.32,COP,1995-04-26,26/04/1995
875.78,COP,1995-04-27,27/04/1995
876.21,COP,1995-04-28,28/04/1995
877.9,COP,1995-04-29,1/5/1995
838.33,COP,1995-05-01,5/1/1995
874.3,COP,1995-05-04,5/4/1995
882.24,COP,1995-05-05,5/5/1995
883.81,COP,1995-05-07,5/7/1995
916.14,COP,1995-05-08,7/8/1995
957.54,COP,1995-05-09,5/9/1995
972.75,COP,1995-05-10,5/10/1995
995.93,COP,1995-05-12,5/12/1995
879.35,COP,1995-05-13,15/05/1995
877.45,COP,1995-05-16,16/05/1995
875.17,COP,1995-05-17,17/05/1995
874.74,COP,1995-05-18,18/05/1995
875.75,COP,1995-05-19,19/05/1995
873.52,COP,1995-05-20,22/05/1995
871.11,COP,1995-05-23,23/05/1995
869.95,COP,1995-05-24,24/05/1995
870.55,COP,1995-05-25,25/05/1995
872.96,COP,1995-05-26,26/05/1995
872.66,COP,1995-05-27,29/05/1995
872.66,COP,1995-05-30,30/05/1995
876.36,COP,1995-05-31,31/05/1995
838.87,COP,1995-06-01,6/1/1995
871.6,COP,1995-06-04,6/4/1995
881.07,COP,1995-06-05,8/5/1995
874.81,COP,1995-06-06,6/6/1995
887.3,COP,1995-06-07,6/7/1995
958.46,COP,1995-06-09,6/9/1995
972.93,COP,1995-06-10,6/10/1995
990.16,COP,1995-06-12,6/12/1995
873.74,COP,1995-06-13,13/06/1995
875.28,COP,1995-06-14,14/06/1995
873.78,COP,1995-06-15,15/06/1995
872.54,COP,1995-06-16,16/06/1995
873.91,COP,1995-06-17,19/06/1995
873.91,COP,1995-06-20,20/06/1995
875.59,COP,1995-06-21,21/06/1995
875.32,COP,1995-06-22,22/06/1995
874.81,COP,1995-06-23,23/06/1995
873.64,COP,1995-06-24,26/06/1995
873.64,COP,1995-06-27,27/06/1995
875.95,COP,1995-06-28,28/06/1995
878.8,COP,1995-06-29,29/06/1995
881.23,COP,1995-06-30,30/06/1995
837.07,COP,1995-07-01,9/1/1995
848.27,COP,1995-07-02,7/2/1995
858.95,COP,1995-07-03,7/3/1995
868.96,COP,1995-07-04,7/4/1995
873.06,COP,1995-07-06,7/6/1995
891.28,COP,1995-07-07,7/7/1995
953.63,COP,1995-07-09,7/9/1995
979.16,COP,1995-07-10,9/10/1995
998.49,COP,1995-07-11,7/11/1995
983.29,COP,1995-07-12,7/12/1995
895.84,COP,1995-07-13,13/07/1995
892.82,COP,1995-07-14,14/07/1995
893.36,COP,1995-07-15,17/07/1995
891.76,COP,1995-07-18,18/07/1995
894.03,COP,1995-07-19,19/07/1995
894.5,COP,1995-07-20,20/07/1995
894.5,COP,1995-07-21,21/07/1995
894.98,COP,1995-07-22,24/07/1995
896.68,COP,1995-07-25,25/07/1995
897.32,COP,1995-07-26,26/07/1995
897.77,COP,1995-07-27,27/07/1995
895.56,COP,1995-07-28,28/07/1995
897.63,COP,1995-07-29,31/07/1995
848.43,COP,1995-08-02,8/2/1995
861.13,COP,1995-08-03,8/3/1995
869.15,COP,1995-08-04,10/4/1995
871.02,COP,1995-08-06,8/6/1995
891.44,COP,1995-08-07,10/7/1995
916.14,COP,1995-08-08,8/8/1995
954.64,COP,1995-08-09,8/9/1995
999.51,COP,1995-08-11,8/11/1995
974.04,COP,1995-08-12,11/12/1995
922.21,COP,1995-08-15,15/08/1995
928.25,COP,1995-08-16,16/08/1995
944.55,COP,1995-08-17,17/08/1995
947.22,COP,1995-08-18,18/08/1995
946.83,COP,1995-08-19,21/08/1995
946.83,COP,1995-08-22,22/08/1995
949.51,COP,1995-08-23,23/08/1995
955.12,COP,1995-08-24,24/08/1995
962.6,COP,1995-08-25,25/08/1995
970.65,COP,1995-08-26,28/08/1995
972.03,COP,1995-08-29,29/08/1995
963.93,COP,1995-08-30,30/08/1995
960.19,COP,1995-08-31,31/08/1995
847.04,COP,1995-09-02,9/2/1995
862.41,COP,1995-09-03,9/3/1995
881.33,COP,1995-09-05,9/5/1995
871.93,COP,1995-09-06,9/6/1995
920.1,COP,1995-09-08,9/8/1995
958.31,COP,1995-09-09,11/9/1995
999.73,COP,1995-09-11,9/11/1995
959.18,COP,1995-09-13,13/09/1995
959.15,COP,1995-09-14,14/09/1995
960.25,COP,1995-09-15,15/09/1995
960.91,COP,1995-09-16,18/09/1995
962.5,COP,1995-09-19,19/09/1995
970.08,COP,1995-09-20,20/09/1995
974.88,COP,1995-09-21,21/09/1995
974.23,COP,1995-09-22,22/09/1995
975.9,COP,1995-09-23,25/09/1995
977.35,COP,1995-09-26,26/09/1995
980.54,COP,1995-09-27,27/09/1995
981.09,COP,1995-09-28,28/09/1995
972.8,COP,1995-09-29,29/09/1995
966.78,COP,1995-09-30,2/10/1995
837.07,COP,1995-10-01,10/1/1995
845.73,COP,1995-10-02,10/2/1995
863.06,COP,1995-10-03,10/3/1995
878.87,COP,1995-10-05,10/5/1995
871.94,COP,1995-10-06,12/6/1995
919.32,COP,1995-10-08,10/8/1995
982.84,COP,1995-10-10,10/10/1995
1000.13,COP,1995-10-11,10/11/1995
984.88,COP,1995-10-13,13/10/1995
987,COP,1995-10-14,16/10/1995
987,COP,1995-10-17,17/10/1995
990.52,COP,1995-10-18,18/10/1995
991.22,COP,1995-10-19,19/10/1995
991.52,COP,1995-10-20,20/10/1995
988.96,COP,1995-10-21,23/10/1995
991.98,COP,1995-10-24,24/10/1995
993.68,COP,1995-10-25,25/10/1995
994.77,COP,1995-10-26,26/10/1995
995.01,COP,1995-10-27,27/10/1995
994.99,COP,1995-10-28,30/10/1995
994.5,COP,1995-10-31,31/10/1995
840.36,COP,1995-11-01,11/1/1995
845.37,COP,1995-11-02,13/02/1995
865.36,COP,1995-11-03,13/03/1995
866.78,COP,1995-11-04,11/4/1995
880.25,COP,1995-11-05,11/5/1995
897.12,COP,1995-11-07,11/7/1995
917.13,COP,1995-11-08,11/8/1995
981.45,COP,1995-11-10,11/10/1995
999.77,COP,1995-11-11,13/11/1995
999.77,COP,1995-11-14,14/11/1995
1001.14,COP,1995-11-15,15/11/1995
1001.62,COP,1995-11-16,16/11/1995
1002.25,COP,1995-11-17,17/11/1995
1002.63,COP,1995-11-18,20/11/1995
1003.44,COP,1995-11-21,21/11/1995
1003.47,COP,1995-11-22,22/11/1995
1002.49,COP,1995-11-23,23/11/1995
1001.23,COP,1995-11-24,24/11/1995
1000.69,COP,1995-11-25,27/11/1995
1003.24,COP,1995-11-28,28/11/1995
1001.73,COP,1995-11-29,29/11/1995
998.16,COP,1995-11-30,30/11/1995
843.69,COP,1995-12-01,12/1/1995
868.8,COP,1995-12-04,12/4/1995
881.07,COP,1995-12-05,12/5/1995
897.51,COP,1995-12-07,12/7/1995
919.13,COP,1995-12-08,14/08/1995
958.59,COP,1995-12-09,12/9/1995
981.26,COP,1995-12-10,12/10/1995
979.87,COP,1995-12-12,12/12/1995
986.17,COP,1995-12-13,13/12/1995
994.57,COP,1995-12-14,14/12/1995
992.88,COP,1995-12-15,15/12/1995
988.94,COP,1995-12-16,18/12/1995
986.71,COP,1995-12-19,19/12/1995
987.22,COP,1995-12-20,20/12/1995
985.39,COP,1995-12-21,21/12/1995
984.06,COP,1995-12-22,22/12/1995
984.96,COP,1995-12-23,26/12/1995
990.1,COP,1995-12-27,27/12/1995
986.96,COP,1995-12-28,28/12/1995
987.65,COP,1995-12-29,29/12/1995
987.65,COP,1995-12-30,2/1/1996
1026.3,COP,1996-01-02,1/2/1996
1039.9,COP,1996-01-03,1/3/1996
1061.55,COP,1996-01-05,2/5/1996
1072.59,COP,1996-01-06,3/6/1996
1057.47,COP,1996-01-08,1/8/1996
1027.08,COP,1996-01-10,1/10/1996
1000.14,COP,1996-01-11,1/11/1996
1005.63,COP,1996-01-13,15/01/1996
1011.59,COP,1996-01-16,16/01/1996
1011.72,COP,1996-01-17,17/01/1996
1010.34,COP,1996-01-18,18/01/1996
1015.1,COP,1996-01-19,19/01/1996
1018.99,COP,1996-01-20,22/01/1996
1019.17,COP,1996-01-23,23/01/1996
1024.89,COP,1996-01-24,24/01/1996
1026.08,COP,1996-01-25,25/01/1996
1026.78,COP,1996-01-26,26/01/1996
1026.89,COP,1996-01-27,29/01/1996
1027.61,COP,1996-01-30,30/01/1996
1028.14,COP,1996-01-31,31/01/1996
1024.89,COP,1996-02-02,2/2/1996
1040.7,COP,1996-02-03,4/3/1996
1042.2,COP,1996-02-04,2/4/1996
1054.87,COP,1996-02-08,2/8/1996
1030.54,COP,1996-02-10,2/10/1996
999.49,COP,1996-02-11,5/11/1996
1027.54,COP,1996-02-13,13/02/1996
1028.58,COP,1996-02-14,14/02/1996
1027.57,COP,1996-02-15,15/02/1996
1030.67,COP,1996-02-16,16/02/1996
1029.5,COP,1996-02-17,19/02/1996
1033.41,COP,1996-02-20,20/02/1996
1034.34,COP,1996-02-21,21/02/1996
1035.43,COP,1996-02-22,22/02/1996
1035.04,COP,1996-02-23,23/02/1996
1036.71,COP,1996-02-24,26/02/1996
1038.49,COP,1996-02-27,27/02/1996
1039.06,COP,1996-02-28,28/02/1996
1039.81,COP,1996-02-29,29/02/1996
994.31,COP,1996-03-01,3/1/1996
1021.29,COP,1996-03-02,5/2/1996
1045.23,COP,1996-03-04,3/4/1996
1062.56,COP,1996-03-05,3/5/1996
1070.55,COP,1996-03-07,3/7/1996
1054.1,COP,1996-03-08,5/8/1996
1044.38,COP,1996-03-09,3/9/1996
1019.17,COP,1996-03-10,3/10/1996
1000.09,COP,1996-03-12,3/12/1996
1044.07,COP,1996-03-13,13/03/1996
1044.99,COP,1996-03-14,14/03/1996
1045.44,COP,1996-03-15,15/03/1996
1046.09,COP,1996-03-16,18/03/1996
1046.76,COP,1996-03-19,19/03/1996
1047.24,COP,1996-03-20,20/03/1996
1047.65,COP,1996-03-21,21/03/1996
1048.4,COP,1996-03-22,22/03/1996
1048,COP,1996-03-23,25/03/1996
1048,COP,1996-03-26,26/03/1996
1049.08,COP,1996-03-27,27/03/1996
1049.22,COP,1996-03-28,28/03/1996
1048.42,COP,1996-03-29,29/03/1996
1046,COP,1996-03-30,1/4/1996
994.5,COP,1996-04-01,4/1/1996
1046.92,COP,1996-04-04,8/4/1996
1062.4,COP,1996-04-05,6/5/1996
1074.7,COP,1996-04-06,4/6/1996
1068.12,COP,1996-04-07,4/7/1996
1045.27,COP,1996-04-09,4/9/1996
1015.24,COP,1996-04-10,4/10/1996
995.73,COP,1996-04-12,4/12/1996
1048.89,COP,1996-04-13,15/04/1996
1050.73,COP,1996-04-16,16/04/1996
1054.41,COP,1996-04-17,17/04/1996
1054.03,COP,1996-04-18,18/04/1996
1052.9,COP,1996-04-19,19/04/1996
1053.59,COP,1996-04-20,22/04/1996
1054.43,COP,1996-04-23,23/04/1996
1055.31,COP,1996-04-24,24/04/1996
1054.53,COP,1996-04-25,25/04/1996
1054.29,COP,1996-04-26,26/04/1996
1054.8,COP,1996-04-27,29/04/1996
1058.9,COP,1996-04-30,30/04/1996
998.68,COP,1996-05-01,5/1/1996
1041.28,COP,1996-05-03,5/3/1996
1074.72,COP,1996-05-06,5/6/1996
1068.3,COP,1996-05-07,5/7/1996
1044.09,COP,1996-05-09,5/9/1996
1014.99,COP,1996-05-10,7/10/1996
997.4,COP,1996-05-12,5/12/1996
1065.78,COP,1996-05-14,14/05/1996
1066.24,COP,1996-05-15,15/05/1996
1066.61,COP,1996-05-16,16/05/1996
1065.88,COP,1996-05-17,17/05/1996
1066.47,COP,1996-05-18,21/05/1996
1068.18,COP,1996-05-22,22/05/1996
1068.91,COP,1996-05-23,23/05/1996
1069.47,COP,1996-05-24,24/05/1996
1068.94,COP,1996-05-25,27/05/1996
1069.8,COP,1996-05-28,28/05/1996
1071.19,COP,1996-05-29,29/05/1996
1072.24,COP,1996-05-30,30/05/1996
1073.06,COP,1996-05-31,31/05/1996
997.06,COP,1996-06-01,8/1/1996
1022.93,COP,1996-06-02,6/2/1996
1041.83,COP,1996-06-03,6/3/1996
1074.27,COP,1996-06-06,6/6/1996
1067.35,COP,1996-06-07,8/7/1996
1051.61,COP,1996-06-08,6/8/1996
1043.93,COP,1996-06-09,6/9/1996
1006.36,COP,1996-06-11,6/11/1996
997.48,COP,1996-06-12,6/12/1996
1070.8,COP,1996-06-13,13/06/1996
1072.34,COP,1996-06-14,14/06/1996
1071.35,COP,1996-06-15,18/06/1996
1072.74,COP,1996-06-19,19/06/1996
1070.94,COP,1996-06-20,20/06/1996
1070.86,COP,1996-06-21,21/06/1996
1068.2,COP,1996-06-22,24/06/1996
1070.25,COP,1996-06-25,25/06/1996
1069.81,COP,1996-06-26,26/06/1996
1072.37,COP,1996-06-27,27/06/1996
1069.73,COP,1996-06-28,28/06/1996
1069.11,COP,1996-06-29,2/7/1996
1021.3,COP,1996-07-02,7/2/1996
1042.03,COP,1996-07-03,7/3/1996
1063.41,COP,1996-07-05,7/5/1996
1072.95,COP,1996-07-06,7/6/1996
1049.37,COP,1996-07-08,8/8/1996
1045.87,COP,1996-07-09,9/9/1996
1003.75,COP,1996-07-11,7/11/1996
1001.82,COP,1996-07-12,9/12/1996
1061.99,COP,1996-07-13,15/07/1996
1065.58,COP,1996-07-16,16/07/1996
1064.82,COP,1996-07-17,17/07/1996
1062.86,COP,1996-07-18,18/07/1996
1058.92,COP,1996-07-19,19/07/1996
1061.02,COP,1996-07-20,22/07/1996
1063.53,COP,1996-07-23,23/07/1996
1064.56,COP,1996-07-24,24/07/1996
1061.46,COP,1996-07-25,25/07/1996
1061.03,COP,1996-07-26,26/07/1996
1061.48,COP,1996-07-27,29/07/1996
1059.18,COP,1996-07-30,30/07/1996
1056.74,COP,1996-07-31,31/07/1996
1022.28,COP,1996-08-02,8/2/1996
1042.61,COP,1996-08-03,8/3/1996
1063.53,COP,1996-08-05,8/5/1996
1073.06,COP,1996-08-06,11/6/1996
1012.56,COP,1996-08-10,8/10/1996
999.59,COP,1996-08-11,8/11/1996
1035.79,COP,1996-08-13,13/08/1996
1029.46,COP,1996-08-14,14/08/1996
1041.76,COP,1996-08-15,15/08/1996
1051.82,COP,1996-08-16,16/08/1996
1047.9,COP,1996-08-17,20/08/1996
1044.54,COP,1996-08-21,21/08/1996
1037.43,COP,1996-08-22,22/08/1996
1040.15,COP,1996-08-23,23/08/1996
1037.1,COP,1996-08-24,26/08/1996
1041.64,COP,1996-08-27,27/08/1996
1044.54,COP,1996-08-28,28/08/1996
1046.7,COP,1996-08-29,29/08/1996
1045.02,COP,1996-08-30,30/08/1996
1042.32,COP,1996-08-31,2/9/1996
997.06,COP,1996-09-01,9/1/1996
1024.17,COP,1996-09-02,9/2/1996
1042.42,COP,1996-09-03,11/3/1996
1050.12,COP,1996-09-04,9/4/1996
1061.63,COP,1996-09-05,9/5/1996
1068.17,COP,1996-09-07,9/7/1996
1044.9,COP,1996-09-08,9/8/1996
1010.32,COP,1996-09-10,9/10/1996
1001.24,COP,1996-09-11,12/11/1996
1047.66,COP,1996-09-13,13/09/1996
1043.89,COP,1996-09-14,16/09/1996
1042.8,COP,1996-09-17,17/09/1996
1038.9,COP,1996-09-18,18/09/1996
1035.94,COP,1996-09-19,19/09/1996
1037.1,COP,1996-09-20,20/09/1996
1037.11,COP,1996-09-21,23/09/1996
1038.09,COP,1996-09-24,24/09/1996
1040.36,COP,1996-09-25,25/09/1996
1030.25,COP,1996-09-26,26/09/1996
1027.68,COP,1996-09-27,27/09/1996
1025.06,COP,1996-09-28,30/09/1996
1003.44,COP,1996-10-01,10/1/1996
1023.07,COP,1996-10-02,12/2/1996
1047.35,COP,1996-10-04,10/4/1996
1061.1,COP,1996-10-05,10/5/1996
1067.97,COP,1996-10-07,10/7/1996
1040.68,COP,1996-10-08,12/8/1996
1047.95,COP,1996-10-09,10/9/1996
1012.27,COP,1996-10-10,10/10/1996
997.99,COP,1996-10-12,10/12/1996
1019.22,COP,1996-10-16,16/10/1996
1018.5,COP,1996-10-17,17/10/1996
1015.24,COP,1996-10-18,18/10/1996
1016.87,COP,1996-10-19,21/10/1996
1018.33,COP,1996-10-22,22/10/1996
1018.04,COP,1996-10-23,23/10/1996
1017.52,COP,1996-10-24,24/10/1996
1015.49,COP,1996-10-25,25/10/1996
1011.69,COP,1996-10-26,28/10/1996
1012.43,COP,1996-10-29,29/10/1996
1007.57,COP,1996-10-30,30/10/1996
1005.83,COP,1996-10-31,31/10/1996
1003.86,COP,1996-11-01,11/1/1996
1046.55,COP,1996-11-04,11/4/1996
1062.08,COP,1996-11-05,13/05/1996
1065.65,COP,1996-11-07,11/7/1996
1051.64,COP,1996-11-09,11/9/1996
1013.12,COP,1996-11-10,11/10/1996
998.17,COP,1996-11-12,11/12/1996
1000.22,COP,1996-11-13,13/11/1996
997.38,COP,1996-11-14,14/11/1996
1001.68,COP,1996-11-15,15/11/1996
999.68,COP,1996-11-16,18/11/1996
995.96,COP,1996-11-19,19/11/1996
994.02,COP,1996-11-20,20/11/1996
995.2,COP,1996-11-21,21/11/1996
994.37,COP,1996-11-22,22/11/1996
995.34,COP,1996-11-23,25/11/1996
995.05,COP,1996-11-26,26/11/1996
995.05,COP,1996-11-27,27/11/1996
995.93,COP,1996-11-28,28/11/1996
994.94,COP,1996-11-29,29/11/1996
1002.28,COP,1996-11-30,2/12/1996
1002.59,COP,1996-12-01,12/1/1996
1043.5,COP,1996-12-03,12/3/1996
1047.48,COP,1996-12-04,12/4/1996
1073.65,COP,1996-12-06,12/6/1996
1061.79,COP,1996-12-07,12/7/1996
1047.26,COP,1996-12-09,12/9/1996
1015.07,COP,1996-12-10,15/10/1996
998.31,COP,1996-12-12,12/12/1996
999.47,COP,1996-12-13,13/12/1996
1002.95,COP,1996-12-14,16/12/1996
1001.58,COP,1996-12-17,17/12/1996
1000.4,COP,1996-12-18,18/12/1996
1001.18,COP,1996-12-19,19/12/1996
1001.1,COP,1996-12-20,20/12/1996
1003.15,COP,1996-12-21,23/12/1996
1002.51,COP,1996-12-24,26/12/1996
1003.49,COP,1996-12-27,27/12/1996
1005.4,COP,1996-12-28,30/12/1996
1005.33,COP,1996-12-31,2/1/1997
1064,COP,1997-01-02,3/2/1997
1077.07,COP,1997-01-03,3/3/1997
1060.93,COP,1997-01-04,1/4/1997
1064.01,COP,1997-01-05,2/5/1997
1112.53,COP,1997-01-08,1/8/1997
1244.63,COP,1997-01-10,1/10/1997
1284.65,COP,1997-01-11,4/11/1997
1015.53,COP,1997-01-14,14/01/1997
1026.53,COP,1997-01-15,15/01/1997
1023.47,COP,1997-01-16,16/01/1997
1018.15,COP,1997-01-17,17/01/1997
1020.9,COP,1997-01-18,20/01/1997
1022.75,COP,1997-01-21,21/01/1997
1023.67,COP,1997-01-22,22/01/1997
1031.02,COP,1997-01-23,23/01/1997
1031.51,COP,1997-01-24,24/01/1997
1032.62,COP,1997-01-25,27/01/1997
1040.07,COP,1997-01-28,28/01/1997
1057,COP,1997-01-29,29/01/1997
1057.82,COP,1997-01-30,30/01/1997
1070.97,COP,1997-01-31,31/01/1997
1061.98,COP,1997-02-04,2/4/1997
1093.25,COP,1997-02-07,2/7/1997
1113.43,COP,1997-02-08,4/8/1997
1174.01,COP,1997-02-09,2/9/1997
1243.27,COP,1997-02-10,2/10/1997
1307.54,COP,1997-02-12,2/12/1997
1075.51,COP,1997-02-13,13/02/1997
1073.36,COP,1997-02-14,14/02/1997
1075,COP,1997-02-15,17/02/1997
1076.04,COP,1997-02-18,18/02/1997
1075.11,COP,1997-02-19,19/02/1997
1074.5,COP,1997-02-20,20/02/1997
1074.1,COP,1997-02-21,21/02/1997
1073.42,COP,1997-02-22,24/02/1997
1078.23,COP,1997-02-25,25/02/1997
1084.09,COP,1997-02-26,26/02/1997
1080.93,COP,1997-02-27,27/02/1997
1080.51,COP,1997-02-28,28/02/1997
1007.33,COP,1997-03-01,3/1/1997
1061.95,COP,1997-03-04,3/4/1997
1068.53,COP,1997-03-05,5/5/1997
1098.72,COP,1997-03-07,3/7/1997
1169.38,COP,1997-03-09,3/9/1997
1242.16,COP,1997-03-10,3/10/1997
1307.01,COP,1997-03-12,3/12/1997
1063.33,COP,1997-03-13,13/03/1997
1060.35,COP,1997-03-14,14/03/1997
1060.86,COP,1997-03-15,17/03/1997
1059.87,COP,1997-03-18,18/03/1997
1058.61,COP,1997-03-19,19/03/1997
1060.31,COP,1997-03-20,20/03/1997
1060.66,COP,1997-03-21,21/03/1997
1060.03,COP,1997-03-22,25/03/1997
