DATE,Symbol,close_price,Retornos,Retornos_2,Weights,EWMA,
21/08/2007,.OMXHPI,10919.48,0.00039845,0,0,0,
22/08/2007,.OMXHPI,11193.27,0.024764355,0,0,0,
23/08/2007,.OMXHPI,11159.8,-0.002994669,0,0,0,
24/08/2007,.OMXHPI,11220.73,0.005444925,0,0,0,
27/08/2007,.OMXHPI,11270.87,0.004458561,0,0,0,
28/08/2007,.OMXHPI,11079.54,-0.017121357,0,0,0,
29/08/2007,.OMXHPI,11345.81,0.023748349,0,0,0,
30/08/2007,.OMXHPI,11526.43,0.015794147,0,0,0,
31/08/2007,.OMXHPI,11637.31,0.009573657,0,0,0,
3/9/2007,.OMXHPI,11649.94,0.001084714,0,0,0,
4/9/2007,.OMXHPI,11775.92,0.010755739,0,0,0,
5/9/2007,.OMXHPI,11622.55,-0.013109592,0,0,0,
6/9/2007,.OMXHPI,11745.03,0.010482996,0,0,0,
7/9/2007,.OMXHPI,11572.81,-0.014771791,0,0,0,
10/9/2007,.OMXHPI,11463.01,-0.009533052,0,0,0,
11/9/2007,.OMXHPI,11650.95,0.016262392,0,0,0,
12/9/2007,.OMXHPI,11547.81,-0.008891913,0,0,0,
13/09/2007,.OMXHPI,11567.57,0.001709685,0,0,0,
14/09/2007,.OMXHPI,11525.94,-0.003605346,0,0,0,
17/09/2007,.OMXHPI,11482.02,-0.003817814,0,0,0,
18/09/2007,.OMXHPI,11645.34,0.014123766,0,0,0,
19/09/2007,.OMXHPI,12105.17,0.038726534,0,0,0,
20/09/2007,.OMXHPI,12014.95,-0.007480926,0,0,0,
21/09/2007,.OMXHPI,12158,0.011835682,0,0,0,
24/09/2007,.OMXHPI,12140.01,-0.00148078,0,0,0,
25/09/2007,.OMXHPI,11997.02,-0.011848324,0,0,0,
26/09/2007,.OMXHPI,12208.09,0.017440561,0,0,0,
27/09/2007,.OMXHPI,12305.23,0.007925529,0,0,0,
28/09/2007,.OMXHPI,12290.15,-0.001226247,0,0,0,
1/10/2007,.OMXHPI,12220.09,-0.00571681,0,0,0,
2/10/2007,.OMXHPI,12223.47,0.000276555,0,0,0,
3/10/2007,.OMXHPI,12171.08,-0.004295228,0,0,0,
4/10/2007,.OMXHPI,12006.07,-0.013650291,0,0,0,
5/10/2007,.OMXHPI,12099.3,0.007735244,0,0,0,
8/10/2007,.OMXHPI,12057.68,-0.003445798,0,0,0,
9/10/2007,.OMXHPI,12077.64,0.001654008,0,0,0,
10/10/2007,.OMXHPI,12147.41,0.005760169,0,0,0,
11/10/2007,.OMXHPI,12354.98,0.016943242,0,0,0,
12/10/2007,.OMXHPI,12203.67,-0.012322494,0,0,0,
15/10/2007,.OMXHPI,12002.97,-0.016582607,0,0,0,
16/10/2007,.OMXHPI,11817.85,-0.015543019,0,0,0,
17/10/2007,.OMXHPI,12026.99,0.017542191,0,0,0,
18/10/2007,.OMXHPI,12140.15,0.009364851,0,0,0,
19/10/2007,.OMXHPI,12115.39,-0.002041596,0,0,0,
22/10/2007,.OMXHPI,11973.02,-0.01182076,0,0,0,
23/10/2007,.OMXHPI,12163.03,0.015745238,0,0,0,
24/10/2007,.OMXHPI,12166.13,0.000254838,0,0,0,
25/10/2007,.OMXHPI,12353.44,0.015278705,0,0,0,
26/10/2007,.OMXHPI,12429.74,0.006157421,0,0,0,
29/10/2007,.OMXHPI,12512.45,0.00663216,0,0,0,
30/10/2007,.OMXHPI,12470.44,-0.003363105,0,0,0,
31/10/2007,.OMXHPI,12525.87,0.004435062,0,0,0,
1/11/2007,.OMXHPI,12466.17,-0.00477753,0,0,0,
2/11/2007,.OMXHPI,12454.81,-0.000911682,0,0,0,
5/11/2007,.OMXHPI,12398.22,-0.00455398,0,0,0,
6/11/2007,.OMXHPI,12588.06,0.015195832,0,0,0,
7/11/2007,.OMXHPI,12656.77,0.005443504,0,0,0,
8/11/2007,.OMXHPI,12364.04,-0.02339999,0,0,0,
9/11/2007,.OMXHPI,12033.38,-0.027107805,0,0,0,
12/11/2007,.OMXHPI,11922.08,-0.009292312,0,0,0,
13/11/2007,.OMXHPI,11874.07,-0.004035112,0,0,0,
14/11/2007,.OMXHPI,11966.06,0.007717278,0,0,0,
15/11/2007,.OMXHPI,11831.71,-0.011291094,0,0,0,
16/11/2007,.OMXHPI,11714.77,-0.009932776,0,0,0,
19/11/2007,.OMXHPI,11570.05,-0.012430576,0,0,0,
20/11/2007,.OMXHPI,11726.57,0.013437345,0,0,0,
21/11/2007,.OMXHPI,11348.04,-0.032812165,0,0,0,
22/11/2007,.OMXHPI,11387.68,0.003487027,0,0,0,
23/11/2007,.OMXHPI,11497.2,0.009571458,0,0,0,
26/11/2007,.OMXHPI,11581.18,0.007277839,0,0,0,
27/11/2007,.OMXHPI,11358.23,-0.019438775,0,0,0,
28/11/2007,.OMXHPI,11720.1,0.031362725,0,0,0,
29/11/2007,.OMXHPI,11796.53,0.006500104,0,0,0,
30/11/2007,.OMXHPI,11910.56,0.009619981,0,0,0,
3/12/2007,.OMXHPI,11920.56,0.000839239,0,0,0,
4/12/2007,.OMXHPI,11587.03,-0.028378271,0,0,0,
5/12/2007,.OMXHPI,11764.54,0.015203553,0,0,0,
7/12/2007,.OMXHPI,11848.7,0.007128235,0,0,0,
10/12/2007,.OMXHPI,11941.21,0.007777286,0,0,0,
11/12/2007,.OMXHPI,11928.79,-0.001040637,0,0,0,
12/12/2007,.OMXHPI,11918.57,-0.000857118,0,0,0,
13/12/2007,.OMXHPI,11608.33,-0.026374744,0,0,0,
14/12/2007,.OMXHPI,11615.38,0.000607138,0,0,0,
17/12/2007,.OMXHPI,11319.8,-0.025776677,0,0,0,
18/12/2007,.OMXHPI,11210.33,-0.00971773,0,0,0,
19/12/2007,.OMXHPI,11232.7,0.001993493,0,0,0,
20/12/2007,.OMXHPI,11326.33,0.008300936,0,0,0,
21/12/2007,.OMXHPI,11619.2,0.025528798,0,0,0,
27/12/2007,.OMXHPI,11596.49,-0.001956436,0,0,0,
28/12/2007,.OMXHPI,11598.42,0.000166416,0,0,0,
2/1/2008,.OMXHPI,11461.22,-0.011899719,0,0,0,
3/1/2008,.OMXHPI,11506.04,0.003902952,0,0,0,
4/1/2008,.OMXHPI,11180.88,-0.028666938,0,0,0,
7/1/2008,.OMXHPI,10898.36,-0.025592857,0,0,0,
8/1/2008,.OMXHPI,10949.51,0.004682387,0,0,0,
9/1/2008,.OMXHPI,10686.64,-0.024300343,0,0,0,
10/1/2008,.OMXHPI,10590.98,-0.008991668,0,0,0,
11/1/2008,.OMXHPI,10560.93,-0.002841353,0,0,0,
14/01/2008,.OMXHPI,10680.38,0.011247071,0,0,0,
15/01/2008,.OMXHPI,10480.4,-0.018901567,0,0,0,
16/01/2008,.OMXHPI,10277.89,-0.01951186,0,0,0,
17/01/2008,.OMXHPI,10239.68,-0.003724617,0,0,0,
18/01/2008,.OMXHPI,10034.87,-0.020204342,0,0,0,
21/01/2008,.OMXHPI,9500.76,-0.054694232,0,0,0,
22/01/2008,.OMXHPI,9682.55,0.018953501,0,0,0,
23/01/2008,.OMXHPI,9487.33,-0.020368072,0,0,0,
24/01/2008,.OMXHPI,10365.23,0.088499711,0.01,0,0,
25/01/2008,.OMXHPI,10570.03,0.019565702,0,0,0,
28/01/2008,.OMXHPI,10306.29,-0.02526825,0,0,0,
29/01/2008,.OMXHPI,10435.14,0.012424568,0,0,0,
30/01/2008,.OMXHPI,10430.19,-0.000474471,0,0,0,
31/01/2008,.OMXHPI,10518.03,0.008386442,0,0,0,
1/2/2008,.OMXHPI,10798.64,0.026329273,0,0,0,
4/2/2008,.OMXHPI,10876.91,0.007221993,0,0,0,
5/2/2008,.OMXHPI,10413.07,-0.043580446,0,0,0,
6/2/2008,.OMXHPI,10538.15,0.011940258,0,0,0,
7/2/2008,.OMXHPI,10319.91,-0.020926967,0,0,0,
8/2/2008,.OMXHPI,10444.23,0.011974634,0,0,0,
11/2/2008,.OMXHPI,10483.99,0.003799659,0,0,0,
12/2/2008,.OMXHPI,10863.79,0.035585909,0,0,0,
13/02/2008,.OMXHPI,10835.56,-0.002601923,0,0,0,
14/02/2008,.OMXHPI,10802,-0.003102016,0,0,0,
15/02/2008,.OMXHPI,10597.46,-0.019116952,0,0,0,
18/02/2008,.OMXHPI,10851.31,0.02367146,0,0,0,
19/02/2008,.OMXHPI,10851.26,-4.61E-06,0,0,0,
20/02/2008,.OMXHPI,10791.36,-0.005535388,0,0,0,
21/02/2008,.OMXHPI,10824.86,0.003099527,0,0,0,
22/02/2008,.OMXHPI,10697.54,-0.011831532,0,0,0,
25/02/2008,.OMXHPI,10868.99,0.015899972,0,0,0,
26/02/2008,.OMXHPI,11020.29,0.013824339,0,0,0,
27/02/2008,.OMXHPI,11055.19,0.003161882,0,0,0,
28/02/2008,.OMXHPI,10917.7,-0.012514676,0,0,0,
29/02/2008,.OMXHPI,10656.4,-0.024224675,0,0,0,
3/3/2008,.OMXHPI,10394.22,-0.024910768,0,0,0,
4/3/2008,.OMXHPI,10110.81,-0.027644734,0,0,0,
5/3/2008,.OMXHPI,10334.65,0.021897179,0,0,0,
6/3/2008,.OMXHPI,10171.81,-0.015882158,0,0,0,
7/3/2008,.OMXHPI,10075.72,-0.009491599,0,0,0,
10/3/2008,.OMXHPI,9907.95,-0.016791104,0,0,0,
11/3/2008,.OMXHPI,9813.18,-0.009611085,0,0,0,
12/3/2008,.OMXHPI,9936.84,0.012522683,0,0,0,
13/03/2008,.OMXHPI,9854.2,-0.008351302,0,0,0,
14/03/2008,.OMXHPI,9730.9,-0.012591371,0,0,0,
17/03/2008,.OMXHPI,9355.35,-0.039358017,0,0,0,
18/03/2008,.OMXHPI,9656.13,0.031644575,0,0,0,
19/03/2008,.OMXHPI,9384.49,-0.02853462,0,0,0,
20/03/2008,.OMXHPI,9190.48,-0.020890161,0,0,0,
25/03/2008,.OMXHPI,9666.07,0.05045365,0,0,0,
26/03/2008,.OMXHPI,9686.94,0.002156771,0,0,0,
27/03/2008,.OMXHPI,9724.97,0.003918218,0,0,0,
28/03/2008,.OMXHPI,9751.61,0.002735595,0,0,0,
31/03/2008,.OMXHPI,9757.66,0.000620218,0,0,0,
1/4/2008,.OMXHPI,10178.31,0.042206368,0,0,0,
2/4/2008,.OMXHPI,10150.08,-0.002777398,0,0,0,
3/4/2008,.OMXHPI,10039.53,-0.010951287,0,0,0,
4/4/2008,.OMXHPI,10004.69,-0.003476317,0,0,0,
7/4/2008,.OMXHPI,10114.2,0.010886394,0,0,0,
8/4/2008,.OMXHPI,10012.61,-0.010095078,0,0,0,
9/4/2008,.OMXHPI,9896.55,-0.011659087,0,0,0,
10/4/2008,.OMXHPI,9818.64,-0.007903592,0,0,0,
11/4/2008,.OMXHPI,9722.35,-0.009855261,0,0,0,
14/04/2008,.OMXHPI,9638.96,-0.00861414,0,0,0,
15/04/2008,.OMXHPI,9643.27,0.000447044,0,0,0,
16/04/2008,.OMXHPI,9911.57,0.027442499,0,0,0,
17/04/2008,.OMXHPI,9347.45,-0.058599183,0,0,0,
18/04/2008,.OMXHPI,9446.89,0.010582008,0,0,0,
21/04/2008,.OMXHPI,9449.83,0.000311165,0,0,0,
22/04/2008,.OMXHPI,9362.39,-0.009296152,0,0,0,
23/04/2008,.OMXHPI,9424.63,0.006625875,0,0,0,
24/04/2008,.OMXHPI,9344.78,-0.008508577,0,0,0,
25/04/2008,.OMXHPI,9548.7,0.021587121,0,0,0,
28/04/2008,.OMXHPI,9622.65,0.007714675,0,0,0,
29/04/2008,.OMXHPI,9586.13,-0.003802432,0,0,0,
30/04/2008,.OMXHPI,9729.21,0.014815439,0,0,0,
2/5/2008,.OMXHPI,9798.87,0.007134372,0,0,0,
5/5/2008,.OMXHPI,9772.55,-0.002689638,0,0,0,
6/5/2008,.OMXHPI,9709.93,-0.006428362,0,0,0,
7/5/2008,.OMXHPI,9936.06,0.023021491,0,0,0,
8/5/2008,.OMXHPI,9838.19,-0.009898813,0,0,0,
9/5/2008,.OMXHPI,9687.43,-0.015442582,0,0,0,
12/5/2008,.OMXHPI,9720.94,0.003453153,0,0,0,
13/05/2008,.OMXHPI,9725.37,0.000455613,0,0,0,
14/05/2008,.OMXHPI,9816.37,0.009313465,0,0,0,
15/05/2008,.OMXHPI,9743.05,-0.00749719,0,0,0,
16/05/2008,.OMXHPI,9865.82,0.012522048,0,0,0,
19/05/2008,.OMXHPI,10091.77,0.022643982,0,0,0,
20/05/2008,.OMXHPI,9861.45,-0.023087024,0,0,0,
21/05/2008,.OMXHPI,9817.86,-0.004430041,0,0,0,
22/05/2008,.OMXHPI,9839.71,0.002223063,0,0,0,
23/05/2008,.OMXHPI,9652.53,-0.019206182,0,0,0,
26/05/2008,.OMXHPI,9590.35,-0.006462673,0,0,0,
27/05/2008,.OMXHPI,9551.47,-0.004062315,0,0,0,
28/05/2008,.OMXHPI,9643.71,0.00961082,0,0,0,
29/05/2008,.OMXHPI,9665.78,0.002285924,0,0,0,
30/05/2008,.OMXHPI,9783.65,0.012120812,0,0,0,
2/6/2008,.OMXHPI,9644.91,-0.01428231,0,0,0,
3/6/2008,.OMXHPI,9711.04,0.006833068,0,0,0,
4/6/2008,.OMXHPI,9590.5,-0.012490357,0,0,0,
5/6/2008,.OMXHPI,9473.16,-0.012310488,0,0,0,
6/6/2008,.OMXHPI,9311.38,-0.017225229,0,0,0,
9/6/2008,.OMXHPI,9266.91,-0.004787317,0,0,0,
10/6/2008,.OMXHPI,9181.57,-0.009251777,0,0,0,
11/6/2008,.OMXHPI,9022.38,-0.017490057,0,0,0,
12/6/2008,.OMXHPI,9016.89,-0.000608672,0,0,0,
13/06/2008,.OMXHPI,9091.75,0.008267924,0,0,0,
16/06/2008,.OMXHPI,9070.4,-0.002351044,0,0,0,
17/06/2008,.OMXHPI,9085.47,0.00166007,0,0,0,
18/06/2008,.OMXHPI,8981.43,-0.011517322,0,0,0,
19/06/2008,.OMXHPI,8813.79,-0.018841572,0,0,0,
23/06/2008,.OMXHPI,8636.2,-0.020354869,0,0,0,
24/06/2008,.OMXHPI,8594.5,-0.004840207,0,0,0,
25/06/2008,.OMXHPI,8838.35,0.027977744,0,0,0,
26/06/2008,.OMXHPI,8608.06,-0.026401234,0,0,0,
27/06/2008,.OMXHPI,8520.78,-0.010191088,0,0,0,
30/06/2008,.OMXHPI,8576.92,0.006566989,0,0,0,
1/7/2008,.OMXHPI,8400.67,-0.02076341,0,0,0,
2/7/2008,.OMXHPI,8295.31,-0.01262117,0,0,0,
3/7/2008,.OMXHPI,8359.06,0.007655686,0,0,0,
4/7/2008,.OMXHPI,8264.3,-0.011400947,0,0,0,
7/7/2008,.OMXHPI,8396.32,0.015848481,0,0,0,
8/7/2008,.OMXHPI,8256.47,-0.016796379,0,0,0,
9/7/2008,.OMXHPI,8435.5,0.021451856,0,0,0,
10/7/2008,.OMXHPI,8344.53,-0.010842757,0,0,0,
11/7/2008,.OMXHPI,8262.92,-0.009828198,0,0,0,
14/07/2008,.OMXHPI,8228.93,-0.004122042,0,0,0,
15/07/2008,.OMXHPI,8101.73,-0.015578375,0,0,0,
16/07/2008,.OMXHPI,8192.54,0.011146365,0,0,0,
17/07/2008,.OMXHPI,8478.23,0.034277718,0,0,0,
18/07/2008,.OMXHPI,8575.6,0.01141926,0,0,0,
21/07/2008,.OMXHPI,8664.12,0.010269399,0,0,0,
22/07/2008,.OMXHPI,8540.02,-0.01442701,0,0,0,
23/07/2008,.OMXHPI,8529.04,-0.001286539,0,0,0,
24/07/2008,.OMXHPI,8419.08,-0.012976253,0,0,0,
25/07/2008,.OMXHPI,8471.66,0.006225917,0,0,0,
28/07/2008,.OMXHPI,8388.57,-0.00985641,0,0,0,
29/07/2008,.OMXHPI,8366.56,-0.002627257,0,0,0,
30/07/2008,.OMXHPI,8477.44,0.013165709,0,0,0,
31/07/2008,.OMXHPI,8480.36,0.000344384,0,0,0,
1/8/2008,.OMXHPI,8339.74,-0.016720861,0,0,0,
4/8/2008,.OMXHPI,8312.14,-0.003314944,0,0,0,
5/8/2008,.OMXHPI,8451.5,0.016626844,0,0,0,
6/8/2008,.OMXHPI,8500.49,0.005779868,0,0,0,
7/8/2008,.OMXHPI,8463.15,-0.004402364,0,0,0,
8/8/2008,.OMXHPI,8531.69,0.008066021,0,0,0,
11/8/2008,.OMXHPI,8603.88,0.008425798,0,0,0,
12/8/2008,.OMXHPI,8577.27,-0.003097583,0,0,0,
13/08/2008,.OMXHPI,8375.3,-0.023828783,0,0,0,
14/08/2008,.OMXHPI,8523.15,0.017499093,0,0,0,
15/08/2008,.OMXHPI,8545.09,0.002570858,0,0,0,
18/08/2008,.OMXHPI,8511.79,-0.003904588,0,0,0,
19/08/2008,.OMXHPI,8320.13,-0.022774382,0,0,0,
20/08/2008,.OMXHPI,8371.68,0.006176701,0,0,0,
21/08/2008,.OMXHPI,8359.86,-0.001412901,0,0,0,
22/08/2008,.OMXHPI,8559.89,0.023645659,0,0,0,
25/08/2008,.OMXHPI,8487.5,-0.008492847,0,0,0,
26/08/2008,.OMXHPI,8561.59,0.008691428,0,0,0,
27/08/2008,.OMXHPI,8507.16,-0.006377759,0,0,0,
28/08/2008,.OMXHPI,8540.08,0.003862214,0,0,0,
29/08/2008,.OMXHPI,8502.66,-0.00439132,0,0,0,
1/9/2008,.OMXHPI,8505.54,0.00033866,0,0,0,
2/9/2008,.OMXHPI,8463.41,-0.00496555,0,0,0,
3/9/2008,.OMXHPI,8291.26,-0.020550218,0,0,0,
4/9/2008,.OMXHPI,8042.04,-0.030519166,0,0,0,
5/9/2008,.OMXHPI,7626.25,-0.053086539,0,0,0,
8/9/2008,.OMXHPI,7744.69,0.015411204,0,0,0,
9/9/2008,.OMXHPI,7648.61,-0.012483515,0,0,0,
10/9/2008,.OMXHPI,7616.1,-0.004259504,0,0,0,
11/9/2008,.OMXHPI,7634.23,0.002377655,0,0,0,
12/9/2008,.OMXHPI,7800.92,0.021599593,0,0,0,
15/09/2008,.OMXHPI,7640.24,-0.020812659,0,0,0,
16/09/2008,.OMXHPI,7526.25,-0.015032107,0,0,0,
17/09/2008,.OMXHPI,7235.47,-0.03940159,0,0,0,
18/09/2008,.OMXHPI,7120.67,-0.015993498,0,0,0,
19/09/2008,.OMXHPI,7753.71,0.085169616,0.01,0,0,
22/09/2008,.OMXHPI,7517.76,-0.030903217,0,0,0,
23/09/2008,.OMXHPI,7398.41,-0.016003109,0,0,0,
24/09/2008,.OMXHPI,7326.39,-0.009782214,0,0,0,
25/09/2008,.OMXHPI,7428.67,0.013863941,0,0,0,
26/09/2008,.OMXHPI,7252.19,-0.024043346,0,0,0,
29/09/2008,.OMXHPI,6883.03,-0.05224453,0,0,0,
30/09/2008,.OMXHPI,6936.73,0.00777152,0,0,0,
1/10/2008,.OMXHPI,6953.68,0.002440534,0,0,0,
2/10/2008,.OMXHPI,6801.55,-0.022120488,0,0,0,
3/10/2008,.OMXHPI,6941.5,0.020367362,0,0,0,
6/10/2008,.OMXHPI,6412.69,-0.07923905,0.01,0,0,
7/10/2008,.OMXHPI,6338.77,-0.011594096,0,0,0,
8/10/2008,.OMXHPI,6061.6,-0.044710952,0,0,0,
9/10/2008,.OMXHPI,6052.06,-0.001575082,0,0,0,
10/10/2008,.OMXHPI,5799.43,-0.042639073,0,0,0,
13/10/2008,.OMXHPI,6193.69,0.065771395,0,0,0,
14/10/2008,.OMXHPI,6450.62,0.040645218,0,0,0,
15/10/2008,.OMXHPI,6039.12,-0.065917944,0,0,0,
16/10/2008,.OMXHPI,5792.54,-0.041687423,0,0,0,
17/10/2008,.OMXHPI,6080.19,0.048465063,0,0,0,
20/10/2008,.OMXHPI,6316.14,0.038072317,0,0,0,
21/10/2008,.OMXHPI,6342.62,0.00418367,0,0,0,
22/10/2008,.OMXHPI,6009.55,-0.053942062,0,0,0,
23/10/2008,.OMXHPI,6018.93,0.001559632,0,0,0,
24/10/2008,.OMXHPI,5812.62,-0.034878087,0,0,0,
27/10/2008,.OMXHPI,5716.88,-0.016608214,0,0,0,
28/10/2008,.OMXHPI,5674.7,-0.007405503,0,0,0,
29/10/2008,.OMXHPI,6010.05,0.057415369,0,0,0,
30/10/2008,.OMXHPI,6172.79,0.026717856,0,0,0,
31/10/2008,.OMXHPI,6156.12,-0.002704215,0,0,0,
3/11/2008,.OMXHPI,6316.92,0.025785039,0,0,0,
4/11/2008,.OMXHPI,6590.21,0.042353467,0,0,0,
5/11/2008,.OMXHPI,6498.19,-0.014061538,0,0,0,
6/11/2008,.OMXHPI,6062,-0.069483898,0,0,0,
7/11/2008,.OMXHPI,6152.15,0.014761836,0,0,0,
10/11/2008,.OMXHPI,6213.77,0.009966183,0,0,0,
11/11/2008,.OMXHPI,5926.73,-0.04729517,0,0,0,
12/11/2008,.OMXHPI,5690.61,-0.04065518,0,0,0,
13/11/2008,.OMXHPI,5635.39,-0.009751093,0,0,0,
14/11/2008,.OMXHPI,5548.58,-0.015524316,0,0,0,
17/11/2008,.OMXHPI,5449.18,-0.018076901,0,0,0,
18/11/2008,.OMXHPI,5479.9,0.005621714,0,0,0,
19/11/2008,.OMXHPI,5380.26,-0.018350152,0,0,0,
20/11/2008,.OMXHPI,5221.3,-0.029990287,0,0,0,
21/11/2008,.OMXHPI,5047.69,-0.0338157,0,0,0,
24/11/2008,.OMXHPI,5412.11,0.069708322,0,0,0,
25/11/2008,.OMXHPI,5481.15,0.012675898,0,0,0,
26/11/2008,.OMXHPI,5470.24,-0.001992442,0,0,0,
27/11/2008,.OMXHPI,5628.72,0.028559572,0,0,0,
28/11/2008,.OMXHPI,5599.92,-0.005129751,0,0,0,
1/12/2008,.OMXHPI,5287.79,-0.057351923,0,0,0,
2/12/2008,.OMXHPI,5398.12,0.020650356,0,0,0,
3/12/2008,.OMXHPI,5353.25,-0.008346892,0,0,0,
4/12/2008,.OMXHPI,5393.89,0.007562978,0,0,0,
5/12/2008,.OMXHPI,5136.62,-0.048871556,0,0,0,
8/12/2008,.OMXHPI,5428.7,0.055304419,0,0,0,
9/12/2008,.OMXHPI,5515.63,0.015886185,0,0,0,
10/12/2008,.OMXHPI,5577.89,0.011224689,0,0,0,
11/12/2008,.OMXHPI,5530.1,-0.00860467,0,0,0,
12/12/2008,.OMXHPI,5377.9,-0.027907935,0,0,0,
15/12/2008,.OMXHPI,5345.99,-0.005951216,0,0,0,
16/12/2008,.OMXHPI,5379.01,0.006157595,0,0,0,
17/12/2008,.OMXHPI,5351.78,-0.005075127,0,0,0,
18/12/2008,.OMXHPI,5341.9,-0.001847821,0,0,0,
19/12/2008,.OMXHPI,5340.39,-0.000282711,0,0,0,
22/12/2008,.OMXHPI,5272.11,-0.012868022,0,0,0,
23/12/2008,.OMXHPI,5276.84,0.000896772,0,0,0,
29/12/2008,.OMXHPI,5219.31,-0.010962224,0,0,0,
30/12/2008,.OMXHPI,5403.52,0.034685384,0,0,0,
2/1/2009,.OMXHPI,5593.35,0.034527799,0,0,0,
5/1/2009,.OMXHPI,5845.05,0.044016757,0,0,0,
7/1/2009,.OMXHPI,5781.48,-0.010935444,0,0,0,
8/1/2009,.OMXHPI,5603.36,-0.031293287,0,0,0,
9/1/2009,.OMXHPI,5630.54,0.004838934,0,0,0,
12/1/2009,.OMXHPI,5575.77,-0.009774928,0,0,0,
13/01/2009,.OMXHPI,5416.14,-0.02904704,0,0,0,
14/01/2009,.OMXHPI,5207.77,-0.039231644,0,0,0,
15/01/2009,.OMXHPI,5191.65,-0.003100175,0,0,0,
16/01/2009,.OMXHPI,5309.24,0.022397133,0,0,0,
19/01/2009,.OMXHPI,5215.52,-0.017809903,0,0,0,
20/01/2009,.OMXHPI,5084.04,-0.025532575,0,0,0,
21/01/2009,.OMXHPI,5102.68,0.003659671,0,0,0,
22/01/2009,.OMXHPI,4943.63,-0.031666013,0,0,0,
23/01/2009,.OMXHPI,4960.86,0.003479234,0,0,0,
26/01/2009,.OMXHPI,5018.1,0.011472263,0,0,0,
27/01/2009,.OMXHPI,5064.21,0.009146777,0,0,0,
28/01/2009,.OMXHPI,5217.03,0.029730121,0,0,0,
29/01/2009,.OMXHPI,5105.55,-0.021600091,0,0,0,
30/01/2009,.OMXHPI,5105.65,1.96E-05,0,0,0,
2/2/2009,.OMXHPI,4991.32,-0.022647366,0,0,0,
3/2/2009,.OMXHPI,5022.67,0.006261261,0,0,0,
4/2/2009,.OMXHPI,5229.64,0.040380777,0,0,0,
5/2/2009,.OMXHPI,5214.5,-0.002899235,0,0,0,
6/2/2009,.OMXHPI,5379.18,0.03109274,0,0,0,
9/2/2009,.OMXHPI,5396.27,0.003172028,0,0,0,
10/2/2009,.OMXHPI,5221.33,-0.032955815,0,0,0,
11/2/2009,.OMXHPI,5180.88,-0.007777233,0,0,0,
12/2/2009,.OMXHPI,5123.67,-0.011103947,0,0,0,
13/02/2009,.OMXHPI,5123.32,-6.83E-05,0,0,0,
16/02/2009,.OMXHPI,5067.28,-0.010998482,0,0,0,
17/02/2009,.OMXHPI,4872.18,-0.039262709,0,0,0,
18/02/2009,.OMXHPI,4869.86,-0.000476286,0,0,0,
19/02/2009,.OMXHPI,4770.76,-0.020559568,0,0,0,
20/02/2009,.OMXHPI,4593.04,-0.037963507,0,0,0,
24/02/2009,.OMXHPI,4454.25,-0.030683418,0,0,0,
25/02/2009,.OMXHPI,4387.76,-0.01503985,0,0,0,
26/02/2009,.OMXHPI,4446.11,0.01321071,0,0,0,
27/02/2009,.OMXHPI,4395.43,-0.011464192,0,0,0,
2/3/2009,.OMXHPI,4207.75,-0.043637302,0,0,0,
3/3/2009,.OMXHPI,4189.39,-0.004372924,0,0,0,
4/3/2009,.OMXHPI,4321.97,0.031156178,0,0,0,
5/3/2009,.OMXHPI,4216.68,-0.024663228,0,0,0,
6/3/2009,.OMXHPI,4110.31,-0.025549637,0,0,0,
9/3/2009,.OMXHPI,4136.21,0.006281458,0,0,0,
10/3/2009,.OMXHPI,4369.5,0.054868676,0,0,0,
11/3/2009,.OMXHPI,4498.79,0.029159886,0,0,0,
12/3/2009,.OMXHPI,4570.68,0.015853519,0,0,0,
13/03/2009,.OMXHPI,4516.59,-0.011904706,0,0,0,
16/03/2009,.OMXHPI,4722.76,0.04463609,0,0,0,
17/03/2009,.OMXHPI,4633.94,-0.018985896,0,0,0,
18/03/2009,.OMXHPI,4637.9,0.000854199,0,0,0,
19/03/2009,.OMXHPI,4730.52,0.019773455,0,0,0,
20/03/2009,.OMXHPI,4624.68,-0.022627954,0,0,0,
23/03/2009,.OMXHPI,4724.43,0.021339739,0,0,0,
24/03/2009,.OMXHPI,4716.75,-0.001626916,0,0,0,
25/03/2009,.OMXHPI,4801.77,0.017864597,0,0,0,
26/03/2009,.OMXHPI,4751.83,-0.010454793,0,0,0,
27/03/2009,.OMXHPI,4709.18,-0.009016012,0,0,0,
30/03/2009,.OMXHPI,4501.54,-0.045094235,0,0,0,
31/03/2009,.OMXHPI,4601.24,0.021906272,0,0,0,
1/4/2009,.OMXHPI,4612.23,0.002385639,0,0,0,
2/4/2009,.OMXHPI,4909.86,0.062533957,0,0,0,
3/4/2009,.OMXHPI,4883.6,-0.005362775,0,0,0,
6/4/2009,.OMXHPI,4948.9,0.013282677,0,0,0,
7/4/2009,.OMXHPI,4860.57,-0.018009615,0,0,0,
8/4/2009,.OMXHPI,4851.51,-0.001865718,0,0,0,
9/4/2009,.OMXHPI,4994.21,0.028989245,0,0,0,
14/04/2009,.OMXHPI,5097.9,0.020549449,0,0,0,
15/04/2009,.OMXHPI,5015.56,-0.01628361,0,0,0,
16/04/2009,.OMXHPI,5278.84,0.051161296,0,0,0,
17/04/2009,.OMXHPI,5404.03,0.023438595,0,0,0,
20/04/2009,.OMXHPI,5251.05,-0.028716915,0,0,0,
